"Kelowna — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2022 June,"690,000","856,000","1,121,000","1,548,000","965,000","1,124,811",100,
2022 July,"690,000","882,000","1,258,000","1,516,000","1,000,000","1,148,438",95,
2022 August,"680,000","950,000","1,290,000","1,600,000","1,100,000","1,168,446",89,
2022 September,"680,000","966,000","1,306,000","1,600,000","1,190,000","1,183,290",85,
2022 October,"680,000","920,000","1,226,000","1,584,000","1,115,000","1,129,767",85,
2022 November,"680,000","790,000","1,200,000","1,590,000","1,010,000","1,121,818",89,
2022 December,"690,000","900,000","1,200,000","1,500,000","1,067,500","1,092,592",104,
2023 January,"690,000","900,000","1,200,000","1,500,000","1,065,000","1,115,240",109,
2023 February,"690,000","894,000","1,180,000","1,474,000","1,017,500","1,097,471",120,
2023 March,"690,000","896,000","1,200,000","1,478,000","1,050,000","1,096,787",123,
2023 April,"684,000","878,000","1,180,000","1,496,000","992,500","1,109,941",126,
2023 May,"680,000","870,000","1,182,000","1,573,000","995,000","1,143,154",131,
