"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"35535",2014-07-01,"2014","50-99 Units",3356,"Excellent","Srms","Rental Condo Universe"
"35535",2014-07-01,"2014","100+ Units",85925,"Excellent","Srms","Rental Condo Universe"
"35535",2014-07-01,"2014","Total",90705,"Excellent","Srms","Rental Condo Universe"
"35535",2015-07-01,"2015","3-19 Units",179,"Excellent","Srms","Rental Condo Universe"
"35535",2015-07-01,"2015","20-49 Units",1044,"Excellent","Srms","Rental Condo Universe"
"35535",2015-07-01,"2015","50-99 Units",3797,"Excellent","Srms","Rental Condo Universe"
"35535",2015-07-01,"2015","100+ Units",98122,"Excellent","Srms","Rental Condo Universe"
"35535",2015-07-01,"2015","Total",103391,"Excellent","Srms","Rental Condo Universe"
"35535",2016-07-01,"2016","3-19 Units",261,"Good","Srms","Rental Condo Universe"
"35535",2016-07-01,"2016","20-49 Units",1092,"Excellent","Srms","Rental Condo Universe"
"35535",2016-07-01,"2016","50-99 Units",4191,"Excellent","Srms","Rental Condo Universe"
"35535",2016-07-01,"2016","100+ Units",110671,"Excellent","Srms","Rental Condo Universe"
"35535",2016-07-01,"2016","Total",116685,"Excellent","Srms","Rental Condo Universe"
"35535",2017-07-01,"2017","3-19 Units",279,"Good","Srms","Rental Condo Universe"
"35535",2017-07-01,"2017","20-49 Units",1229,"Excellent","Srms","Rental Condo Universe"
"35535",2017-07-01,"2017","50-99 Units",4107,"Excellent","Srms","Rental Condo Universe"
"35535",2017-07-01,"2017","100+ Units",117454,"Excellent","Srms","Rental Condo Universe"
"35535",2017-07-01,"2017","Total",123855,"Excellent","Srms","Rental Condo Universe"
"35535",2018-07-01,"2018","3-19 Units",259,"Good","Srms","Rental Condo Universe"
"35535",2018-07-01,"2018","20-49 Units",1211,"Excellent","Srms","Rental Condo Universe"
"35535",2018-07-01,"2018","50-99 Units",4776,"Excellent","Srms","Rental Condo Universe"
"35535",2018-07-01,"2018","100+ Units",122656,"Excellent","Srms","Rental Condo Universe"
"35535",2018-07-01,"2018","Total",129547,"Excellent","Srms","Rental Condo Universe"
"35535",2019-07-01,"2019","3-19 Units",368,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35535",2019-07-01,"2019","20-49 Units",1286,"Excellent","Srms","Rental Condo Universe"
"35535",2019-07-01,"2019","50-99 Units",4741,"Excellent","Srms","Rental Condo Universe"
"35535",2019-07-01,"2019","100+ Units",130641,"Excellent","Srms","Rental Condo Universe"
"35535",2019-07-01,"2019","Total",137794,"Excellent","Srms","Rental Condo Universe"
"35535",2020-07-01,"2020","3-19 Units",293,"Good","Srms","Rental Condo Universe"
"35535",2020-07-01,"2020","20-49 Units",1290,"Excellent","Srms","Rental Condo Universe"
"35535",2020-07-01,"2020","50-99 Units",4547,"Excellent","Srms","Rental Condo Universe"
"35535",2020-07-01,"2020","100+ Units",137660,"Excellent","Srms","Rental Condo Universe"
"35535",2020-07-01,"2020","Total",144863,"Excellent","Srms","Rental Condo Universe"
"35535",2021-07-01,"2021","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35535",2021-07-01,"2021","20-49 Units",1783,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35535",2021-07-01,"2021","50-99 Units",5095,"Excellent","Srms","Rental Condo Universe"
"35535",2021-07-01,"2021","100+ Units",147460,"Excellent","Srms","Rental Condo Universe"
"35535",2021-07-01,"2021","Total",155568,"Excellent","Srms","Rental Condo Universe"
"35535",2022-07-01,"2022","3-19 Units",328,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35535",2022-07-01,"2022","20-49 Units",1527,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35535",2022-07-01,"2022","50-99 Units",5427,"Excellent","Srms","Rental Condo Universe"
"35535",2022-07-01,"2022","100+ Units",159785,"Excellent","Srms","Rental Condo Universe"
"35535",2022-07-01,"2022","Total",168274,"Excellent","Srms","Rental Condo Universe"
"35535",2023-07-01,"2023","3-19 Units",358,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35535",2023-07-01,"2023","20-49 Units",1547,"Excellent","Srms","Rental Condo Universe"
"35535",2023-07-01,"2023","50-99 Units",6035,"Excellent","Srms","Rental Condo Universe"
"35535",2023-07-01,"2023","100+ Units",174237,"Excellent","Srms","Rental Condo Universe"
"35535",2023-07-01,"2023","Total",183241,"Excellent","Srms","Rental Condo Universe"
"35535",2024-07-01,"2024","3-19 Units",299,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35535",2024-07-01,"2024","20-49 Units",1621,"Excellent","Srms","Rental Condo Universe"
"35535",2024-07-01,"2024","50-99 Units",5803,"Excellent","Srms","Rental Condo Universe"
"35535",2024-07-01,"2024","100+ Units",199313,"Excellent","Srms","Rental Condo Universe"
"35535",2024-07-01,"2024","Total",207925,"Excellent","Srms","Rental Condo Universe"
"35535",2025-07-01,"2025","3-19 Units",284,"Good","Srms","Rental Condo Universe"
"35535",2025-07-01,"2025","20-49 Units",1908,"Excellent","Srms","Rental Condo Universe"
"35535",2025-07-01,"2025","50-99 Units",6198,"Excellent","Srms","Rental Condo Universe"
"35535",2025-07-01,"2025","100+ Units",204306,"Excellent","Srms","Rental Condo Universe"
"35535",2025-07-01,"2025","Total",214083,"Excellent","Srms","Rental Condo Universe"
