"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005-12","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050324505","Land only","Index, 201612=100","347","units","0","v111955489","16.3","","..","","","1"
"2005-12","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","72.6","","","","1"
"2005-12","Ontario","2016A000235","House only","Index, 201612=100","347","units","0","v111955491","17.2","67.0","","","","1"
"2005-12","Ontario","2016A000235","Land only","Index, 201612=100","347","units","0","v111955492","17.3","85.8","E","","","1"
"2005-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","84.0","","","","1"
"2005-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","House only","Index, 201612=100","347","units","0","v111955494","18.2","83.6","","","","1"
"2005-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Land only","Index, 201612=100","347","units","0","v111955495","18.3","89.1","E","","","1"
"2005-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units","0","v111955496","19.1","","..","","","1"
"2005-12","Oshawa, Ontario","2011S0503532","House only","Index, 201612=100","347","units","0","v111955497","19.2","","..","","","1"
"2005-12","Oshawa, Ontario","2011S0503532","Land only","Index, 201612=100","347","units","0","v111955498","19.3","","..","","","1"
"2005-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","68.7","","","","1"
"2005-12","Toronto, Ontario","2011S0503535","House only","Index, 201612=100","347","units","0","v111955500","20.2","61.0","","","","1"
"2005-12","Toronto, Ontario","2011S0503535","Land only","Index, 201612=100","347","units","0","v111955501","20.3","84.7","E","","","1"
"2005-12","Hamilton, Ontario","2011S0503537","Total (house and land)","Index, 201612=100","347","units","0","v111955502","21.1","77.2","","","","1"
"2005-12","Hamilton, Ontario","2011S0503537","House only","Index, 201612=100","347","units","0","v111955503","21.2","73.0","","","","1"
"2005-12","Hamilton, Ontario","2011S0503537","Land only","Index, 201612=100","347","units","0","v111955504","21.3","86.2","E","","","1"
"2005-12","St. Catharines-Niagara, Ontario","2011S0503539","Total (house and land)","Index, 201612=100","347","units","0","v111955505","22.1","77.7","","","","1"
"2005-12","St. Catharines-Niagara, Ontario","2011S0503539","House only","Index, 201612=100","347","units","0","v111955506","22.2","74.0","","","","1"
"2005-12","St. Catharines-Niagara, Ontario","2011S0503539","Land only","Index, 201612=100","347","units","0","v111955507","22.3","87.1","E","","","1"
"2005-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Total (house and land)","Index, 201612=100","347","units","0","v111955508","23.1","80.6","","","","1"
"2005-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100","347","units","0","v111955509","23.2","76.7","","","","1"
"2005-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Land only","Index, 201612=100","347","units","0","v111955510","23.3","92.9","E","","","1"
"2005-12","Guelph, Ontario","2011S0503550","Total (house and land)","Index, 201612=100","347","units","0","v111955511","24.1","","..","","","1"
"2005-12","Guelph, Ontario","2011S0503550","House only","Index, 201612=100","347","units","0","v111955512","24.2","","..","","","1"
"2005-12","Guelph, Ontario","2011S0503550","Land only","Index, 201612=100","347","units","0","v111955513","24.3","","..","","","1"
"2005-12","London, Ontario","2011S0503555","Total (house and land)","Index, 201612=100","347","units","0","v111955514","25.1","78.1","","","","1"
"2005-12","London, Ontario","2011S0503555","House only","Index, 201612=100","347","units","0","v111955515","25.2","74.3","","","","1"
"2005-12","London, Ontario","2011S0503555","Land only","Index, 201612=100","347","units","0","v111955516","25.3","95.7","E","","","1"
"2005-12","Windsor, Ontario","2011S0503559","Total (house and land)","Index, 201612=100","347","units","0","v111955517","26.1","96.3","","","","1"
"2005-12","Windsor, Ontario","2011S0503559","House only","Index, 201612=100","347","units","0","v111955518","26.2","97.6","","","","1"
"2005-12","Windsor, Ontario","2011S0503559","Land only","Index, 201612=100","347","units","0","v111955519","26.3","93.3","E","","","1"
"2005-12","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units","0","v111955520","27.1","86.4","","","","1"
"2005-12","Greater Sudbury, Ontario","2011S0503580","House only","Index, 201612=100","347","units","0","v111955521","27.2","85.9","","","","1"
"2005-12","Greater Sudbury, Ontario","2011S0503580","Land only","Index, 201612=100","347","units","0","v111955522","27.3","88.0","E","","","1"
"2005-12","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units","0","v111955523","28.1","63.8","","","","1"
"2005-12","Prairie Region","2016A00014","House only","Index, 201612=100","347","units","0","v111955524","28.2","68.3","","","","1"
"2005-12","Prairie Region","2016A00014","Land only","Index, 201612=100","347","units","0","v111955525","28.3","55.0","E","","","1"
"2005-12","Manitoba","2016A000246","Total (house and land)","Index, 201612=100","347","units","0","v111955526","29.1","59.6","","","","1"
"2005-12","Manitoba","2016A000246","House only","Index, 201612=100","347","units","0","v111955527","29.2","64.5","","","","1"
"2005-12","Manitoba","2016A000246","Land only","Index, 201612=100","347","units","0","v111955528","29.3","47.6","E","","","1"
"2005-12","Winnipeg, Manitoba","2011S0503602","Total (house and land)","Index, 201612=100","347","units","0","v111955529","30.1","59.6","","","","1"
"2005-12","Winnipeg, Manitoba","2011S0503602","House only","Index, 201612=100","347","units","0","v111955530","30.2","64.5","","","","1"
"2005-12","Winnipeg, Manitoba","2011S0503602","Land only","Index, 201612=100","347","units","0","v111955531","30.3","47.6","E","","","1"
"2005-12","Saskatchewan","2016A000247","Total (house and land)","Index, 201612=100","347","units","0","v111955532","31.1","52.4","","","","1"
"2005-12","Saskatchewan","2016A000247","House only","Index, 201612=100","347","units","0","v111955533","31.2","54.4","","","","1"
"2005-12","Saskatchewan","2016A000247","Land only","Index, 201612=100","347","units","0","v111955534","31.3","47.0","E","","","1"
"2005-12","Regina, Saskatchewan","2011S0503705","Total (house and land)","Index, 201612=100","347","units","0","v111955535","32.1","48.9","","","","1"
"2005-12","Regina, Saskatchewan","2011S0503705","House only","Index, 201612=100","347","units","0","v111955536","32.2","50.3","","","","1"
"2005-12","Regina, Saskatchewan","2011S0503705","Land only","Index, 201612=100","347","units","0","v111955537","32.3","45.2","E","","","1"
"2005-12","Saskatoon, Saskatchewan","2011S0503725","Total (house and land)","Index, 201612=100","347","units","0","v111955538","33.1","55.9","","","","1"
"2005-12","Saskatoon, Saskatchewan","2011S0503725","House only","Index, 201612=100","347","units","0","v111955539","33.2","58.8","","","","1"
"2005-12","Saskatoon, Saskatchewan","2011S0503725","Land only","Index, 201612=100","347","units","0","v111955540","33.3","48.3","E","","","1"
"2005-12","Alberta","2016A000248","Total (house and land)","Index, 201612=100","347","units","0","v111955541","34.1","65.3","","","","1"
"2005-12","Alberta","2016A000248","House only","Index, 201612=100","347","units","0","v111955542","34.2","70.0","","","","1"
"2005-12","Alberta","2016A000248","Land only","Index, 201612=100","347","units","0","v111955543","34.3","56.4","E","","","1"
"2005-12","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","61.6","","","","1"
"2005-12","Calgary, Alberta","2011S0503825","House only","Index, 201612=100","347","units","0","v111955545","35.2","66.4","","","","1"
"2005-12","Calgary, Alberta","2011S0503825","Land only","Index, 201612=100","347","units","0","v111955546","35.3","52.9","E","","","1"
"2005-12","Edmonton, Alberta","2011S0503835","Total (house and land)","Index, 201612=100","347","units","0","v111955547","36.1","67.9","","","","1"
"2005-12","Edmonton, Alberta","2011S0503835","House only","Index, 201612=100","347","units","0","v111955548","36.2","72.8","","","","1"
"2005-12","Edmonton, Alberta","2011S0503835","Land only","Index, 201612=100","347","units","0","v111955549","36.3","58.9","E","","","1"
"2005-12","British Columbia","2016A000259","Total (house and land)","Index, 201612=100","347","units","0","v111955550","37.1","89.2","","","","1"
"2005-12","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","87.9","","","","1"
"2005-12","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","92.3","E","","","1"
"2005-12","Kelowna, British Columbia","2011S0503915","Total (house and land)","Index, 201612=100","347","units","0","v111955553","38.1","","..","","","1"
"2005-12","Kelowna, British Columbia","2011S0503915","House only","Index, 201612=100","347","units","0","v111955554","38.2","","..","","","1"
"2005-12","Kelowna, British Columbia","2011S0503915","Land only","Index, 201612=100","347","units","0","v111955555","38.3","","..","","","1"
"2005-12","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","86.8","","","","1"
"2005-12","Vancouver, British Columbia","2011S0503933","House only","Index, 201612=100","347","units","0","v111955557","39.2","84.0","","","","1"
"2005-12","Vancouver, British Columbia","2011S0503933","Land only","Index, 201612=100","347","units","0","v111955558","39.3","93.2","E","","","1"
"2005-12","Victoria, British Columbia","2011S0503935","Total (house and land)","Index, 201612=100","347","units","0","v111955559","40.1","113.7","","","","1"
"2005-12","Victoria, British Columbia","2011S0503935","House only","Index, 201612=100","347","units","0","v111955560","40.2","136.0","","","","1"
"2005-12","Victoria, British Columbia","2011S0503935","Land only","Index, 201612=100","347","units","0","v111955561","40.3","86.9","E","","","1"
"2006-01","Canada","2016A000011124","Total (house and land)","Index, 201612=100","347","units","0","v111955442","1.1","74.7","","","","1"
"2006-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","73.6","","","","1"
"2006-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","77.4","E","","","1"
"2006-01","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","75.5","","","","1"
"2006-01","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","77.6","","","","1"
"2006-01","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","68.8","E","","","1"
"2006-01","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units","0","v111955448","3.1","61.5","","","","1"
"2006-01","Newfoundland and Labrador","2016A000210","House only","Index, 201612=100","347","units","0","v111955449","3.2","64.1","","","","1"
"2006-01","Newfoundland and Labrador","2016A000210","Land only","Index, 201612=100","347","units","0","v111955450","3.3","55.5","E","","","1"
"2006-01","St. John's, Newfoundland and Labrador","2011S05031","Total (house and land)","Index, 201612=100","347","units","0","v111955451","4.1","61.5","","","","1"
"2006-01","St. John's, Newfoundland and Labrador","2011S05031","House only","Index, 201612=100","347","units","0","v111955452","4.2","64.1","","","","1"
"2006-01","St. John's, Newfoundland and Labrador","2011S05031","Land only","Index, 201612=100","347","units","0","v111955453","4.3","55.5","E","","","1"
"2006-01","Prince Edward Island","2016A000211","Total (house and land)","Index, 201612=100","347","units","0","v111955454","5.1","94.1","","","","1"
"2006-01","Prince Edward Island","2016A000211","House only","Index, 201612=100","347","units","0","v111955455","5.2","96.3","","","","1"
"2006-01","Prince Edward Island","2016A000211","Land only","Index, 201612=100","347","units","0","v111955456","5.3","84.5","E","","","1"
"2006-01","Charlottetown, Prince Edward Island","2011S0504105","Total (house and land)","Index, 201612=100","347","units","0","v111955457","6.1","94.1","","","","1"
"2006-01","Charlottetown, Prince Edward Island","2011S0504105","House only","Index, 201612=100","347","units","0","v111955458","6.2","96.3","","","","1"
"2006-01","Charlottetown, Prince Edward Island","2011S0504105","Land only","Index, 201612=100","347","units","0","v111955459","6.3","84.5","E","","","1"
"2006-01","Nova Scotia","2016A000212","Total (house and land)","Index, 201612=100","347","units","0","v111955460","7.1","78.4","","","","1"
"2006-01","Nova Scotia","2016A000212","House only","Index, 201612=100","347","units","0","v111955461","7.2","77.9","","","","1"
"2006-01","Nova Scotia","2016A000212","Land only","Index, 201612=100","347","units","0","v111955462","7.3","79.3","E","","","1"
"2006-01","Halifax, Nova Scotia","2011S0503205","Total (house and land)","Index, 201612=100","347","units","0","v111955463","8.1","78.4","","","","1"
"2006-01","Halifax, Nova Scotia","2011S0503205","House only","Index, 201612=100","347","units","0","v111955464","8.2","77.9","","","","1"
"2006-01","Halifax, Nova Scotia","2011S0503205","Land only","Index, 201612=100","347","units","0","v111955465","8.3","79.3","E","","","1"
"2006-01","New Brunswick","2016A000213","Total (house and land)","Index, 201612=100","347","units","0","v111955466","9.1","88.8","","","","1"
"2006-01","New Brunswick","2016A000213","House only","Index, 201612=100","347","units","0","v111955467","9.2","90.2","","","","1"
"2006-01","New Brunswick","2016A000213","Land only","Index, 201612=100","347","units","0","v111955468","9.3","84.7","E","","","1"
"2006-01","Saint John, Fredericton, and Moncton, New Brunswick","","Total (house and land)","Index, 201612=100","347","units","0","v111955469","10.1","88.8","","","","1"
"2006-01","Saint John, Fredericton, and Moncton, New Brunswick","","House only","Index, 201612=100","347","units","0","v111955470","10.2","90.2","","","","1"
"2006-01","Saint John, Fredericton, and Moncton, New Brunswick","","Land only","Index, 201612=100","347","units","0","v111955471","10.3","84.7","E","","","1"
"2006-01","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","78.5","","","","1"
"2006-01","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","80.8","","","","1"
"2006-01","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","73.4","E","","","1"
"2006-01","Québec, Quebec","2011S0503421","Total (house and land)","Index, 201612=100","347","units","0","v111955475","12.1","77.2","","","","1"
"2006-01","Québec, Quebec","2011S0503421","House only","Index, 201612=100","347","units","0","v111955476","12.2","86.2","","","","1"
"2006-01","Québec, Quebec","2011S0503421","Land only","Index, 201612=100","347","units","0","v111955477","12.3","59.5","E","","","1"
"2006-01","Sherbrooke, Quebec","2011S0503433","Total (house and land)","Index, 201612=100","347","units","0","v111955478","13.1","","..","","","1"
"2006-01","Sherbrooke, Quebec","2011S0503433","House only","Index, 201612=100","347","units","0","v111955479","13.2","","..","","","1"
"2006-01","Sherbrooke, Quebec","2011S0503433","Land only","Index, 201612=100","347","units","0","v111955480","13.3","","..","","","1"
"2006-01","Trois-Rivières, Quebec","2011S0503442","Total (house and land)","Index, 201612=100","347","units","0","v111955481","14.1","","..","","","1"
"2006-01","Trois-Rivières, Quebec","2011S0503442","House only","Index, 201612=100","347","units","0","v111955482","14.2","","..","","","1"
"2006-01","Trois-Rivières, Quebec","2011S0503442","Land only","Index, 201612=100","347","units","0","v111955483","14.3","","..","","","1"
"2006-01","Montréal, Quebec","2011S0503462","Total (house and land)","Index, 201612=100","347","units","0","v111955484","15.1","78.7","","","","1"
"2006-01","Montréal, Quebec","2011S0503462","House only","Index, 201612=100","347","units","0","v111955485","15.2","79.7","","","","1"
"2006-01","Montréal, Quebec","2011S0503462","Land only","Index, 201612=100","347","units","0","v111955486","15.3","77.1","E","","","1"
"2006-01","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050324505","Total (house and land)","Index, 201612=100","347","units","0","v111955487","16.1","","..","","","1"
"2006-01","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050324505","House only","Index, 201612=100","347","units","0","v111955488","16.2","","..","","","1"
"2006-01","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050324505","Land only","Index, 201612=100","347","units","0","v111955489","16.3","","..","","","1"
"2006-01","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","73.1","","","","1"
"2006-01","Ontario","2016A000235","House only","Index, 201612=100","347","units","0","v111955491","17.2","67.5","","","","1"
"2006-01","Ontario","2016A000235","Land only","Index, 201612=100","347","units","0","v111955492","17.3","86.0","E","","","1"
"2006-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units","0","v111955493","18.1","84.2","","","","1"
"2006-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","House only","Index, 201612=100","347","units","0","v111955494","18.2","83.8","","","","1"
"2006-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Land only","Index, 201612=100","347","units","0","v111955495","18.3","89.1","E","","","1"
"2006-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units","0","v111955496","19.1","","..","","","1"
"2006-01","Oshawa, Ontario","2011S0503532","House only","Index, 201612=100","347","units","0","v111955497","19.2","","..","","","1"
"2006-01","Oshawa, Ontario","2011S0503532","Land only","Index, 201612=100","347","units","0","v111955498","19.3","","..","","","1"
"2006-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units","0","v111955499","20.1","69.1","","","","1"
"2006-01","Toronto, Ontario","2011S0503535","House only","Index, 201612=100","347","units","0","v111955500","20.2","61.6","","","","1"
"2006-01","Toronto, Ontario","2011S0503535","Land only","Index, 201612=100","347","units","0","v111955501","20.3","84.9","E","","","1"
"2006-01","Hamilton, Ontario","2011S0503537","Total (house and land)","Index, 201612=100","347","units","0","v111955502","21.1","77.8","","","","1"
"2006-01","Hamilton, Ontario","2011S0503537","House only","Index, 201612=100","347","units","0","v111955503","21.2","73.8","","","","1"
"2006-01","Hamilton, Ontario","2011S0503537","Land only","Index, 201612=100","347","units","0","v111955504","21.3","86.5","E","","","1"
"2006-01","St. Catharines-Niagara, Ontario","2011S0503539","Total (house and land)","Index, 201612=100","347","units","0","v111955505","22.1","77.7","","","","1"
"2006-01","St. Catharines-Niagara, Ontario","2011S0503539","House only","Index, 201612=100","347","units","0","v111955506","22.2","74.0","","","","1"
"2006-01","St. Catharines-Niagara, Ontario","2011S0503539","Land only","Index, 201612=100","347","units","0","v111955507","22.3","87.1","E","","","1"
"2006-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Total (house and land)","Index, 201612=100","347","units","0","v111955508","23.1","81.3","","","","1"
"2006-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100","347","units","0","v111955509","23.2","77.4","","","","1"
"2006-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Land only","Index, 201612=100","347","units","0","v111955510","23.3","92.9","E","","","1"
"2006-01","Guelph, Ontario","2011S0503550","Total (house and land)","Index, 201612=100","347","units","0","v111955511","24.1","","..","","","1"
"2006-01","Guelph, Ontario","2011S0503550","House only","Index, 201612=100","347","units","0","v111955512","24.2","","..","","","1"
"2006-01","Guelph, Ontario","2011S0503550","Land only","Index, 201612=100","347","units","0","v111955513","24.3","","..","","","1"
"2006-01","London, Ontario","2011S0503555","Total (house and land)","Index, 201612=100","347","units","0","v111955514","25.1","79.1","","","","1"
"2006-01","London, Ontario","2011S0503555","House only","Index, 201612=100","347","units","0","v111955515","25.2","75.6","","","","1"
"2006-01","London, Ontario","2011S0503555","Land only","Index, 201612=100","347","units","0","v111955516","25.3","95.7","E","","","1"
"2006-01","Windsor, Ontario","2011S0503559","Total (house and land)","Index, 201612=100","347","units","0","v111955517","26.1","96.8","","","","1"
"2006-01","Windsor, Ontario","2011S0503559","House only","Index, 201612=100","347","units","0","v111955518","26.2","98.2","","","","1"
"2006-01","Windsor, Ontario","2011S0503559","Land only","Index, 201612=100","347","units","0","v111955519","26.3","93.3","E","","","1"
"2006-01","Greater Sudbury, Ontario","2011S0503580","Total (house and land)","Index, 201612=100","347","units","0","v111955520","27.1","86.3","","","","1"
"2006-01","Greater Sudbury, Ontario","2011S0503580","House only","Index, 201612=100","347","units","0","v111955521","27.2","85.9","","","","1"
"2006-01","Greater Sudbury, Ontario","2011S0503580","Land only","Index, 201612=100","347","units","0","v111955522","27.3","88.0","E","","","1"
"2006-01","Prairie Region","2016A00014","Total (house and land)","Index, 201612=100","347","units","0","v111955523","28.1","65.1","","","","1"
"2006-01","Prairie Region","2016A00014","House only","Index, 201612=100","347","units","0","v111955524","28.2","69.9","","","","1"
"2006-01","Prairie Region","2016A00014","Land only","Index, 201612=100","347","units","0","v111955525","28.3","55.5","E","","","1"
"2006-01","Manitoba","2016A000246","Total (house and land)","Index, 201612=100","347","units","0","v111955526","29.1","59.9","","","","1"
"2006-01","Manitoba","2016A000246","House only","Index, 201612=100","347","units","0","v111955527","29.2","64.6","","","","1"
"2006-01","Manitoba","2016A000246","Land only","Index, 201612=100","347","units","0","v111955528","29.3","48.3","E","","","1"
"2006-01","Winnipeg, Manitoba","2011S0503602","Total (house and land)","Index, 201612=100","347","units","0","v111955529","30.1","59.9","","","","1"
"2006-01","Winnipeg, Manitoba","2011S0503602","House only","Index, 201612=100","347","units","0","v111955530","30.2","64.6","","","","1"
"2006-01","Winnipeg, Manitoba","2011S0503602","Land only","Index, 201612=100","347","units","0","v111955531","30.3","48.3","E","","","1"
"2006-01","Saskatchewan","2016A000247","Total (house and land)","Index, 201612=100","347","units","0","v111955532","31.1","53.2","","","","1"
"2006-01","Saskatchewan","2016A000247","House only","Index, 201612=100","347","units","0","v111955533","31.2","55.4","","","","1"
"2006-01","Saskatchewan","2016A000247","Land only","Index, 201612=100","347","units","0","v111955534","31.3","47.4","E","","","1"
"2006-01","Regina, Saskatchewan","2011S0503705","Total (house and land)","Index, 201612=100","347","units","0","v111955535","32.1","50.6","","","","1"
"2006-01","Regina, Saskatchewan","2011S0503705","House only","Index, 201612=100","347","units","0","v111955536","32.2","52.4","","","","1"
"2006-01","Regina, Saskatchewan","2011S0503705","Land only","Index, 201612=100","347","units","0","v111955537","32.3","46.1","E","","","1"
"2006-01","Saskatoon, Saskatchewan","2011S0503725","Total (house and land)","Index, 201612=100","347","units","0","v111955538","33.1","55.9","","","","1"
"2006-01","Saskatoon, Saskatchewan","2011S0503725","House only","Index, 201612=100","347","units","0","v111955539","33.2","58.8","","","","1"
"2006-01","Saskatoon, Saskatchewan","2011S0503725","Land only","Index, 201612=100","347","units","0","v111955540","33.3","48.3","E","","","1"
"2006-01","Alberta","2016A000248","Total (house and land)","Index, 201612=100","347","units","0","v111955541","34.1","66.7","","","","1"
"2006-01","Alberta","2016A000248","House only","Index, 201612=100","347","units","0","v111955542","34.2","71.9","","","","1"
"2006-01","Alberta","2016A000248","Land only","Index, 201612=100","347","units","0","v111955543","34.3","56.8","E","","","1"
"2006-01","Calgary, Alberta","2011S0503825","Total (house and land)","Index, 201612=100","347","units","0","v111955544","35.1","62.8","","","","1"
"2006-01","Calgary, Alberta","2011S0503825","House only","Index, 201612=100","347","units","0","v111955545","35.2","68.0","","","","1"
"2006-01","Calgary, Alberta","2011S0503825","Land only","Index, 201612=100","347","units","0","v111955546","35.3","53.2","E","","","1"
"2006-01","Edmonton, Alberta","2011S0503835","Total (house and land)","Index, 201612=100","347","units","0","v111955547","36.1","69.6","","","","1"
"2006-01","Edmonton, Alberta","2011S0503835","House only","Index, 201612=100","347","units","0","v111955548","36.2","75.0","","","","1"
"2006-01","Edmonton, Alberta","2011S0503835","Land only","Index, 201612=100","347","units","0","v111955549","36.3","59.5","E","","","1"
"2006-01","British Columbia","2016A000259","Total (house and land)","Index, 201612=100","347","units","0","v111955550","37.1","90.1","","","","1"
"2006-01","British Columbia","2016A000259","House only","Index, 201612=100","347","units","0","v111955551","37.2","89.3","","","","1"
"2006-01","British Columbia","2016A000259","Land only","Index, 201612=100","347","units","0","v111955552","37.3","92.6","E","","","1"
"2006-01","Kelowna, British Columbia","2011S0503915","Total (house and land)","Index, 201612=100","347","units","0","v111955553","38.1","","..","","","1"
"2006-01","Kelowna, British Columbia","2011S0503915","House only","Index, 201612=100","347","units","0","v111955554","38.2","","..","","","1"
"2006-01","Kelowna, British Columbia","2011S0503915","Land only","Index, 201612=100","347","units","0","v111955555","38.3","","..","","","1"
"2006-01","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","87.8","","","","1"
"2006-01","Vancouver, British Columbia","2011S0503933","House only","Index, 201612=100","347","units","0","v111955557","39.2","85.6","","","","1"
"2006-01","Vancouver, British Columbia","2011S0503933","Land only","Index, 201612=100","347","units","0","v111955558","39.3","93.4","E","","","1"
"2006-01","Victoria, British Columbia","2011S0503935","Total (house and land)","Index, 201612=100","347","units","0","v111955559","40.1","113.8","","","","1"
"2006-01","Victoria, British Columbia","2011S0503935","House only","Index, 201612=100","347","units","0","v111955560","40.2","135.6","","","","1"
"2006-01","Victoria, British Columbia","2011S0503935","Land only","Index, 201612=100","347","units","0","v111955561","40.3","87.8","E","","","1"
"2006-02","Canada","2016A000011124","Total (house and land)","Index, 201612=100","347","units","0","v111955442","1.1","75.2","","","","1"
"2006-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","74.2","","","","1"
"2006-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","77.7","E","","","1"
"2006-02","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","75.7","","","","1"
"2006-02","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","77.7","","","","1"
"2006-02","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","69.2","E","","","1"
"2006-02","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units","0","v111955448","3.1","61.9","","","","1"
"2006-02","Newfoundland and Labrador","2016A000210","House only","Index, 201612=100","347","units","0","v111955449","3.2","64.4","","","","1"
"2006-02","Newfoundland and Labrador","2016A000210","Land only","Index, 201612=100","347","units","0","v111955450","3.3","56.1","E","","","1"
"2006-02","St. John's, Newfoundland and Labrador","2011S05031","Total (house and land)","Index, 201612=100","347","units","0","v111955451","4.1","61.9","","","","1"
"2006-02","St. John's, Newfoundland and Labrador","2011S05031","House only","Index, 201612=100","347","units","0","v111955452","4.2","64.4","","","","1"
"2006-02","St. John's, Newfoundland and Labrador","2011S05031","Land only","Index, 201612=100","347","units","0","v111955453","4.3","56.1","E","","","1"
"2006-02","Prince Edward Island","2016A000211","Total (house and land)","Index, 201612=100","347","units","0","v111955454","5.1","93.8","","","","1"
"2006-02","Prince Edward Island","2016A000211","House only","Index, 201612=100","347","units","0","v111955455","5.2","95.9","","","","1"
"2006-02","Prince Edward Island","2016A000211","Land only","Index, 201612=100","347","units","0","v111955456","5.3","84.5","E","","","1"
"2006-02","Charlottetown, Prince Edward Island","2011S0504105","Total (house and land)","Index, 201612=100","347","units","0","v111955457","6.1","93.8","","","","1"
"2006-02","Charlottetown, Prince Edward Island","2011S0504105","House only","Index, 201612=100","347","units","0","v111955458","6.2","95.9","","","","1"
"2006-02","Charlottetown, Prince Edward Island","2011S0504105","Land only","Index, 201612=100","347","units","0","v111955459","6.3","84.5","E","","","1"
"2006-02","Nova Scotia","2016A000212","Total (house and land)","Index, 201612=100","347","units","0","v111955460","7.1","78.4","","","","1"
"2006-02","Nova Scotia","2016A000212","House only","Index, 201612=100","347","units","0","v111955461","7.2","77.9","","","","1"
"2006-02","Nova Scotia","2016A000212","Land only","Index, 201612=100","347","units","0","v111955462","7.3","79.3","E","","","1"
"2006-02","Halifax, Nova Scotia","2011S0503205","Total (house and land)","Index, 201612=100","347","units","0","v111955463","8.1","78.4","","","","1"
"2006-02","Halifax, Nova Scotia","2011S0503205","House only","Index, 201612=100","347","units","0","v111955464","8.2","77.9","","","","1"
"2006-02","Halifax, Nova Scotia","2011S0503205","Land only","Index, 201612=100","347","units","0","v111955465","8.3","79.3","E","","","1"
"2006-02","New Brunswick","2016A000213","Total (house and land)","Index, 201612=100","347","units","0","v111955466","9.1","89.1","","","","1"
"2006-02","New Brunswick","2016A000213","House only","Index, 201612=100","347","units","0","v111955467","9.2","90.3","","","","1"
