"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"47705",2015-07-01,"2015","20-49 Units",18.4,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2015-07-01,"2015","50-99 Units",29.1,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2015-07-01,"2015","100+ Units",33.7,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2015-07-01,"2015","Total",27.2,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2016-07-01,"2016","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2016-07-01,"2016","20-49 Units",18.9,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2016-07-01,"2016","50-99 Units",20.8,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2016-07-01,"2016","100+ Units",36.2,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2016-07-01,"2016","Total",25.7,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2017-07-01,"2017","3-19 Units",26,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2017-07-01,"2017","20-49 Units",15.8,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2017-07-01,"2017","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2017-07-01,"2017","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2017-07-01,"2017","Total",20.4,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2018-07-01,"2018","3-19 Units",30.7,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2018-07-01,"2018","20-49 Units",17.8,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2018-07-01,"2018","50-99 Units",24.8,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2018-07-01,"2018","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2018-07-01,"2018","Total",25.6,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2019-07-01,"2019","3-19 Units",32.5,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2019-07-01,"2019","20-49 Units",19.9,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2019-07-01,"2019","50-99 Units",29.1,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2019-07-01,"2019","100+ Units",41.5,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2019-07-01,"2019","Total",30.1,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2020-07-01,"2020","3-19 Units",32.6,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2020-07-01,"2020","20-49 Units",22.2,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2020-07-01,"2020","50-99 Units",33.8,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2020-07-01,"2020","100+ Units",43.7,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2020-07-01,"2020","Total",33.1,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2021-07-01,"2021","3-19 Units",30.9,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2021-07-01,"2021","20-49 Units",20.6,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2021-07-01,"2021","50-99 Units",29.5,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2021-07-01,"2021","100+ Units",39.1,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2021-07-01,"2021","Total",29.8,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2022-07-01,"2022","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2022-07-01,"2022","20-49 Units",19.4,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2022-07-01,"2022","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2022-07-01,"2022","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2022-07-01,"2022","Total",32.9,"Excellent","Srms","Percentage Condo used as Rental"
"47705",2023-07-01,"2023","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2023-07-01,"2023","20-49 Units",16.9,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2023-07-01,"2023","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2023-07-01,"2023","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2023-07-01,"2023","Total",21.6,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2024-07-01,"2024","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2024-07-01,"2024","20-49 Units",19.6,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2024-07-01,"2024","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2024-07-01,"2024","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2024-07-01,"2024","Total",24.4,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2025-07-01,"2025","3-19 Units",29.7,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2025-07-01,"2025","20-49 Units",18.1,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2025-07-01,"2025","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47705",2025-07-01,"2025","100+ Units",26.7,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47705",2025-07-01,"2025","Total",22.1,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
