"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"59935",2024-07-01,"2024","3-19 Units",14.4,"Good","Srms","Percentage Condo used as Rental"
"59935",2024-07-01,"2024","20-49 Units",21.4,"Excellent","Srms","Percentage Condo used as Rental"
"59935",2024-07-01,"2024","50-99 Units",27.8,"Excellent","Srms","Percentage Condo used as Rental"
"59935",2024-07-01,"2024","100+ Units",34.7,"Excellent","Srms","Percentage Condo used as Rental"
"59935",2024-07-01,"2024","Total",26.4,"Excellent","Srms","Percentage Condo used as Rental"
"59935",2025-07-01,"2025","3-19 Units",13.9,"Good","Srms","Percentage Condo used as Rental"
"59935",2025-07-01,"2025","20-49 Units",22.5,"Excellent","Srms","Percentage Condo used as Rental"
"59935",2025-07-01,"2025","50-99 Units",29.3,"Excellent","Srms","Percentage Condo used as Rental"
"59935",2025-07-01,"2025","100+ Units",33.6,"Excellent","Srms","Percentage Condo used as Rental"
"59935",2025-07-01,"2025","Total",27.1,"Excellent","Srms","Percentage Condo used as Rental"
